Data/Hora,Obs Fiscal,Status,Logradouro,Número,Bairro,Cidade,UF,CEP,Data Agenda,Data Execução,Nome,Concessionária,Tipo da Demanda,Prazo,Zona
2022-04-01 09:40:00,"(43596) Protocolo: 2021121400775 USUARIO RECLAMA DE PONTO DE LIXO.RELATA QUE NO ENDERECO CITADO TEM MUITO LIXO DOMESTICO ENSACADO E NAO ENSACADO, ENTULHO, PODAS DE ARVORES E RESTOS DE MOVEIS. CAUSANDO TRANSTORNO AOS MORADORES DO LOCAL.SOLICITA PROVIDENCIAS.",Finalizada,Conselheiro Gomes de Freitas,3570,Sapiranga,Fortaleza,,60833104.0,,10/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:41:00,"(43597) Protocolo: 2021121401005 USUARIA SOLICITA RECOLHIMENTO DE PODA EM MEDIA PROPORCAO. RELATA QUE FOI REALIZADO O SERVICO DE PODA DAS ARVORES PELA ENEL E O MATERIAL FOI DEIXADO NO LOCAL, O QUE ESTA CAUSANDO TRANSTORNOS AOS MORADORES DO ENTORNO. PEDE PROVIDENCIAS.",Finalizada,Francisca Bezerra,538,Sapiranga,Fortaleza,,60833561.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:42:00,"(43598) Protocolo: 2021121500382 SECRETARIA REGIONAL 1, ATRAVES DA COORDENADORIA DE INFRAESTRUTURA SOLICITA RETIRADA DE LIXO, EM TERRENO ONDE E DESCARTADO PODA, ENTULHO E ATE MESMO LIXO DOMESTICO. LOCALIZADO NA RUA DR. CORREIA LIMA 2126, SAPIRANGA.",Finalizada,Doutor Correia Lima,2126,Sapiranga,Fortaleza,,60833426.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:43:00,"(43599) Protocolo: 2021121600085 USUARIO SOLICITA LIMPEZA URBANA. INFORMA QUE NO LOCAL SE ENCONTRA GRANDE ACUMULO DE LIXOS DO TIPO: LIXO DOMESTICO, PODA E ENTULHO. PEDE QUE SEJA REALIZADA A LIMPEZA POIS ESTA CAUSANDO GRANDES TRANSTORNOS PARA QUEM RESIDE NO LOCAL. OBS: INFORMA QUE JA VEM SOLICITANDO DESDE DO DIA 16/11 MAS NAO FOI REALIZADA A RETIRADA, PEDE URGENCIA",Finalizada,Botânica,158,Sabiaguaba,Fortaleza,,60836130.0,,10/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:44:00,(43600) Protocolo: 2021121700137 USUARIO SOLICITOU RETIRADA ENTULHO DA VIA PUBLICA. RELATA QUE HA GRANDE ACUMULO NO LOCAL OBSTRUINDO A PASSAGEM E CAUSANDO TRANSTORNOS PARA OS MORADORES DO ENTORNO. PEDE QUE SEJA VERIFICADO E AGUARDA PROVIDENCIAS.,Finalizada,Eduardo Novaes,0,Sapiranga,Fortaleza,,60833232.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:45:00,"(43601) Protocolo: 2021121900133 USUARIA DESEJA ABRIR UMA RETIRADA DE PONTO DE LIXO. ONDE A MESMA RELATA QUE NA PARTE DE TRAS DO CONDOMINIO ALTO DA PARQUE E ESTA NA CALCADA DO CONDOMINIO CITADO ONDE E POSSIVEL OBSERVAR LIXO ENSACADO, RESTOS DE PODA, ENTULHO DENTRE OUTROS TIPOS DE LIXOS E EM DECORRENCIA",Finalizada,das Flamboyantes,55,Cidade 2000,Fortaleza,,60190570.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:48:00,(43602) Protocolo: 2021122000055 USUARIO SOLICITA LIMPEZA DE PONTO DE LIXO. RELATA QUE NO LOCAL HA EM GRANDE QUANTIDADE: LIXO SOLTO E PODAS DE ARVORES. CAUSANDO TRANSTORNOS A POPULACAO. PEDE PROVIDENCIAS.,Pendente,Livreiro Polary Maia,679,Praia do Futuro II,Fortaleza,,60182550.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:49:00,"(43603) Protocolo: 2021122001349 USUARIA SOLICITA UM RECOLHIMENTO DE ENTULHO NO ENDERECO INFORMADO. RELATA QUE TEM UM TERRENO EM ABERTO QUE FOI JOGADO RESTO DE CONSTRUCAO, MOVEIS VELHOS, RESTO DE PODAS E ETC, ALEM DO ODOR QUE ESTA TENDO NO LOCAL, USUARIA INFORMA QUE O LOCAL NECESSITA DE UMA LIMPEZA COM URGENCIA, POIS QUANDO CHEGAR O PERIODO DA QUADRA CHUVOSA, A TENDENCIA E PIORAR A SITUACAO. PEDE PROVIDENCIAS EM RELACAO AO CASO, POIS E UMA FALTA DE RESPEITO COM A POPULACAO LOCAL. USUARIA FAZ UMA OBSERVACAO, RELATANDO QUE UM CAMINHAO PASSAVA COM CERTA FREQUENCIA PARA O RECOLHIMENTO DE RESTO DE PODAS, E JA FAZ MESES QUE ELE NAO COMPARECE NO LOCAL. SOLICITA UMA VERIFICACAO, PARA QUE A VOLTA DESSE CAMINHAO SEJA PROGRAMADA!",Pendente,José Cláudio Gurgel Costa Lima,410,Praia do Futuro II,Fortaleza,,60182530.0,,,Raul Tasso Viana Rocha (SER II),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:50:00,"(43604) Protocolo: 2021122100908 USUARIA RECLAMA SOBRE PONTOS DE LIXO, INFORMA QUE NA RUA TEM VARIOS LIXOS ESPALHADOS QUE SAO COLOCADOS POR MORADORES, ESSES PONTOS DE LIXO IMPEDEM QUE VEICULOS E PESSOAS TRANSITEM NO LOCAL, SAO LIXOS DO TIPO: ENTULHOS, PODAS DE ARVORES E LIXOS DOMESTICOS. PEDE PROVIDENCIAS.",Finalizada,Pedro Miguel,301,Sapiranga,Fortaleza,,60833675.0,,07/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:51:00,(43605) Protocolo: 2021122300339 USUARIO SOLICITA LIMPEZA URBANA. INFORMA QUE NO LOCAL SE ENCONTRA GRANDE ACUMULO DE LIXOS DO TIPO: ENTULHOS E LIXO DOMESTICO. PEDE QUE SEJA REALIZADA A LIMPEZA POIS ESTA CAUSANDO GRANDES TRANSTORNOS PARA QUEM RESIDE NO LOCAL.,Finalizada,Tabelião Joaquim Coelho,970,Sapiranga,Fortaleza,,60833261.0,,10/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:52:00,"(43606) Protocolo: 2021122300647 USUARIA SOLICITA LIMPEZA DE PONTO DE LIXO. RELATA QUE FOI DESCARTADO NO LOCAL, PODAS DE ARVORE, RESTOS DE MATERIAL DE CONSTRUCAO E VIDROS QUEBRADOS. SALIENTA QUE O LIXO ESTA OBSTRUINDO A VIA DE FLUXO DE VEICULOS. PEDE PROVIDENCIAS.",Pendente,Maria Mota Miranda,33,Edson Queiroz,Fortaleza,,60834165.0,,07/01/2022 00:00,Raul Tasso Viana Rocha (SER II),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:53:00,(43607) Protocolo: 2021122701013 USUARIO SOLICITA LIMPEZA DE PONTO DE LIXO. INFORMA QUE NO LOCAL EXISTE UM CONTEINER ONDE POSSUI MUITO LIXO AO REDOR. RELATA QUE FOI FEITA A LIMPEZA DE DENTRO DO CONTEINER POREM AO REDOR FORAM DEIXADOS OS LIXOS. RESSALTA QUE TEM UMA MEDIA QUANTIDADE DE LIXO DOMESTICO ENSACADO E NAO ENSACADO E MOVEIS VELHOS. SALIENTA QUE ESTA CAUSANDO TRANSTORNOS E RISCOS A SAUDE DOS MORADORES DAS PROXIMIDADES. PEDE PROVIDENCIAS. OBS: CONTEINER FICA NA ESQUINA DAS RUAS CITADAS.,Finalizada,Andrade Furtado,2611,Manoel Dias Branco,Fortaleza,,60191345.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:54:00,"(43608) Protocolo: 2021122800178 USUARIO SOLICITA LIMPEZA URBANA. INFORMA QUE NO LOCAL SE ENCONTRA GRANDE ACUMULO DE LIXOS DO TIPO: LIXO DOMESTICO, ENTULHO, PODAS DE ARVORES, ANIMAIS MORTOS E RESTOS DE MOVEIS VELHOS. PEDE QUE SEJA REALIZADA A LIMPEZA POIS ESTA CAUSANDO GRANDES TRANSTORNOS PARA QUEM RESIDE NO LOCAL. OBS: INFORMA QUE A ECOFOR INFORMOU QUE PRECISA DE UMA PA MECANICA PARA RETIRAR O LIXO DO LOCAL.",Finalizada,Olegário Memória,2956,Sapiranga,Fortaleza,,60833045.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:55:00,"(43609) Protocolo: 2021122800397 REQUERENTE SOLICITA RETIRADA DE LIXO LOCALIZADO NA RUA OLEGARIO MEMORIA, EM FRENTE AO NUMERO 2956, BAIRRO: SAPIRANGA, PROXIMO A ESCOLA JOAO NOGUEIRA JUCA.",Finalizada,Olegário Memória,0,Sapiranga,Fortaleza,,60833045.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:56:00,(43610) Protocolo: 2021122900586 USUARIO SOLICITA RETIRADA DE PONTO DE LIXO. RELATA QUE HA UMA GRANDE QUANTIDADE DE LIXO DOMESTICO E RESTOS DE CONSTRUCAO. PEDE PROVIDENCIAS.,Finalizada,Desembargador Feliciano de Ataíde,0,Edson Queiroz,Fortaleza,,60834305.0,,07/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:57:00,"(43612) Protocolo: 2021122900613 PUSUARIO SOLICITA RETIRADA DE PONTO DE LIXO. RELATA QUE NO LOCAL POSSUI BASTANTE LIXO NAO ENSACADO, ENTULHO E MATOS. PEDE PROVIDENCIAS.",Finalizada,Doutor Salustio de Pinho,0,Praia do Futuro II,Fortaleza,,60182352.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:58:00,"(43614) Protocolo: 2021123000684 USUARIO RECLAMA DE ENTULHO EM VIA PUBLICA. RELATA QUE NO ENDERECO CITADO TEM MUITO LIXO DOMESTICO ENSACADO E NAO ENSACADO, ENTULHO, PODAS DE ARVORES, RESTOS DE MOVEIS E DE GESSO. CAUSANDO TRANSTORNO AOS MORADORES DO LOCAL. SOLICITA PROVIDENCIAS",Finalizada,Edilson Brasil Soares,4000,Edson Queiroz,Fortaleza,,60834005.0,,07/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 09:59:00,"(43615) Protocolo: 2022010300337 USUARIA SOLICITA LIMPEZA DE PONTO DE LIXO. RELATA QUE NESSE CRUZAMENTO EXISTE LIXO DOMESTICO ENSACADO E NAO ENSACADO, RESTOS DE MATERIAL DE CONSTRUCAO, PODAS DE ARVORES E MOVEIS VELHOS. SALIENTA QUE A RUA ESTA TOMADA PELO LIXO, ONDE NAO E MAIS POSSIVEL TRAFEGAR PELA MESMA DEEVIDO A GRANDE QUANTIDADE DE RESIDUOS. PEDE URGENCIA",Finalizada,Eduardo Novaes,0,Sapiranga,Fortaleza,,60833232.0,,06/01/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-01 10:28:00,(43617) BAIRRO: CONJUNTO CEARÁ II 3ª ETAPA PRÓXIMO A ESCOLA CESAR CAMPELO - AO LADO DO V7 SIGESP 2022010400275,Finalizada,717,164,Conjunto Ceará II,Fortaleza,,60531700.0,,19/01/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Poda,Excedido o Prazo,SER 11
2022-04-01 10:40:00,(43618) REMOÇÃO DE ENTULHO NA RUA Rua.da sorte n.394 CEP: 60544-790 SIQUERIA,Finalizada,do Sossego,394,Siqueira,Fortaleza,,60544790.0,,15/01/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-01 10:50:00,(43619) REMOÇÃO DE PODA NA RUA São Francisco Xavier n 1110 SIQUEIRA,Finalizada,São Francisco Xavier,1110,Siqueira,Fortaleza,,60732792.0,,11/01/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 5
2022-04-01 10:58:00,(43620) BAIRRO:BELA VISTA AO LADO DO SUPERMERCADO CENTER BOX SIGESP 2022010400366,Finalizada,Viriato Ribeiro,135,Bela Vista,Fortaleza,,60442642.0,,06/01/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-01 11:05:00,(43621) REMOÇÃO DE ENTULHO NA RUA Rua londrina n.824 CEP:60541-165,Finalizada,Londrina,824,Granja Portugal,Fortaleza,,60541165.0,,08/01/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-01 11:43:00,"(43623) A equipe de Infraestrutura e Conservação e esteve no local indicado e identificou o acúmulo de lixo e restos de poda de árvore, solicitamos a remoção e estudo posterior para eliminação desse ponto via ECOFOR. Ponto de Lixo recorrente. ESQUINA COM RUA CARLOS VASCONCELOS.",Finalizada,Catão Mamede,120,Aldeota,Fortaleza,,60140110.0,,05/01/2022 00:00,Anna Karolyne Xavier Siqueira de Oliveira (SER II),Ecofor,Coleta de Volumoso,Excedido o Prazo,SER 2
2022-04-01 11:51:00,(43624) REMOÇÃO DE ENTULHO NA RUA Rua José Martins 515 bom Jardim CEP:,Finalizada,José Martins,515,Bom Jardim,Fortaleza,,60543462.0,,07/01/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-01 12:01:00,"(43625) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL JÁ EXISTE VARIAS DENÚCIAS, INCLUSIVE A MESMA ENCONTRA-SE NA CONTROLADORIA E OUVIDORIA GERAL DO MUNICÍPIO. VERIFICAR COM URGÊNCIA.",Finalizada,Maria Araújo Cochrane,44,Passaré,Fortaleza,,60744260.0,,05/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 8
2022-04-01 12:10:00,"(43626) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL JÁ EXISTE VARIAS DENÚCIAS, INCLUSIVE A MESMA ENCONTRA-SE NA CONTROLADORIA E OUVIDORIA GERAL DO MUNICÍPIO. VERIFICAR COM URGÊNCIA.",Finalizada,Maria Araújo Cochrane,34,Passaré,Fortaleza,,60744260.0,,05/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 8
2022-04-01 12:13:00,"(43627) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL . VERIFICAR COM URGÊNCIA.",Finalizada,Pedro Veríssimo,230,Passaré,Fortaleza,,60861680.0,,06/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:14:00,"(43628) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA.",Finalizada,16,10,Prefeito José Walter,Fortaleza,,60748445.0,,07/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:16:00,"(43629) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. VERIFICAR COM URGÊNCIA.",Finalizada,Bernardo Manuel,13776,Prefeito José Walter,Fortaleza,,60760000.0,,07/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:18:00,"(43630) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA.",Finalizada,Alberto Craveiro,1145,Boa Vista,Fortaleza,,60861211.0,,10/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:19:00,"(43631) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA. FICA AO LADO DA RECICLAGEM.",Finalizada,H,49,Parque Dois Irmãos,Fortaleza,,60745590.0,,19/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:21:00,"(43632) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA.",Finalizada,I,239,Parque Dois Irmãos,Fortaleza,,60745600.0,,08/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:25:00,"(43633) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA.",Finalizada,6,55,Itaperi,Fortaleza,,60743060.0,,06/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:26:00,"(43634) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA.",Finalizada,6,55,Itaperi,Fortaleza,,60743060.0,,06/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:27:00,"(43635) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA.",Finalizada,6,55,Itaperi,Fortaleza,,60743060.0,,06/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:28:00,"(43636) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA.",Finalizada,2,386,Itaperi,Fortaleza,,60744360.0,,11/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-01 12:28:00,"(43637) LOCAL VISTORIADO,COM BASTANTE LIXO NO LOCAL,PRECISANDO URGENTE DE LIMPEZA. NESTE LOCAL VERIFICAR COM URGÊNCIA,COM GRANDE VOLUME DE PODA. CONDOMINIO CASTELÃO I.",Finalizada,Professora Stella Cochrane,245,Itaperi,Fortaleza,,60743670.0,,11/01/2022 00:00,Jeane de Oliveira Magalhães (SER VIII),Ecofor,Coleta de Poda,Excedido o Prazo,SER 8
2022-04-01 13:00:00,(43639) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Travessa João Jaco 64 Aracape Cep 60764555,Finalizada,João Jacó,64,Aracapé,Fortaleza,,60764555.0,,07/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Volumoso,Excedido o Prazo,SER 10
2022-04-01 13:56:00,(43640) A equipe de Infraestrutura e Conservação e esteve no local indicado e identificou o acúmulo de restos de poda de árvore. Solicito remoção e limpeza do local.,Finalizada,Marcos Macêdo,190,Aldeota,Fortaleza,,60150190.0,,05/01/2022 00:00,Anna Karolyne Xavier Siqueira de Oliveira (SER II),Ecofor,Coleta de Poda,Excedido o Prazo,SER 2
2022-04-01 14:00:00,(43641) ao lado do centre box com monsenho furtado,Finalizada,Viriato Ribeiro,0,Bela Vista,Fortaleza,,60442642.0,,12/01/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 11
2022-04-01 14:00:00,(43638) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO E ENTULHO NA Rua Sao Manuel 1068 Vila Manoel Satiro Cep 60713750,Finalizada,São Manuel,1068,Manuel Sátiro,Fortaleza,,60713750.0,,05/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-01 14:55:00,(43644) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Local sujo Rua João areas 190 bairro Manuel sátiro protocolo 2021122700076 CEP 60713410,Finalizada,João Areas,190,Manuel Sátiro,Fortaleza,,60713410.0,,07/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-01 14:55:00,(43642) REMOÇÃO DE PODA NA TRAVESSA SARGENTO DOMINGOS 175 CEP:60764565,Finalizada,Sargento Domingos,175,Aracapé,Fortaleza,,60764565.0,,08/01/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-04-01 14:57:00,(43646) REMOÇÃO DE RESTO DE LIXO NA LocaL sujo rua João areas 45 bairro Manoel sátiro protocolo 202112700072 CEP 60713410,Finalizada,João Areas,45,Manuel Sátiro,Fortaleza,,60713410.0,,06/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 10
2022-04-01 15:05:00,(43647) REMOÇÃO DO RESTO DE PODA NA Local sujo avenida Godofredo Maciel 1727 bairro Maraponga protocolo 2021122600184 CEP 60710683,Finalizada,Godofredo Maciel,1727,Maraponga,Fortaleza,,60710683.0,,06/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-04-01 15:08:00,(43648) REMOÇÃO DE RESTO DE PODA E LIXO NA Local sujo Rua Carlos juacaba número 1062 bairro Maraponga protocolo 2021122101248 CEP 60710715,Finalizada,Carlos Juaçaba,1062,Maraponga,Fortaleza,,60710715.0,,08/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-01 15:15:00,(43651) REMOÇÃO DE RESTO DE PODA E LIXO NA Local sujo Rua paurilo barroso número 705 bairro Maraponga protocolo 2021122400042 CEP 60712122,Finalizada,Paurilo Barroso,705,Jardim Cearense,Fortaleza,,60712122.0,,06/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-01 15:19:00,(43643) Remoção de podas na via pública - próximo a Cel. Miguel Dias,Finalizada,Doutor José Teles,1600,Engenheiro Luciano Cavalcante,Fortaleza,,60810210.0,,15/01/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 7
2022-04-01 15:21:00,(43652) REMOÇÃO DE RESTO DE PODA E CAPINAÇÃO NA LocaL sujo rua mirtil Meyer número 570 bairro Mondubim protocolo 2021122100664 CEP 60762080,Finalizada,Mirtil Meyer,570,Mondubim,Fortaleza,,60762080.0,,07/01/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-01 15:24:00,(43645) Remoção de galhos em via pública ao lado da prossegur,Finalizada,Professor Solon Farias,710,Cambeba,Fortaleza,,60822210.0,,21/01/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 6
2022-04-01 15:29:00,(43649) Remoção de galhos em via pública,Finalizada,Eça de Queirós,831,Vila Peri,Fortaleza,,60730115.0,,07/01/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 4
2022-04-01 15:37:00,(43650) Remoção de galhos na via pública,Finalizada,Doutor Correia Lima,838,Sapiranga,Fortaleza,,60833426.0,,13/01/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 7
2022-04-01 15:38:00,(43653) Remoção de galhos na via pública Remoçãode galhos na via pública,Finalizada,Oscar Leitão,68,Paupina,Fortaleza,,60872685.0,,21/01/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 6
2022-04-01 15:42:00,(43654) Remoçãom de galhos na via pública. largo 12,Finalizada,12,119,Jardim das Oliveiras,Fortaleza,,60820820.0,,24/01/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 6
2022-04-01 15:44:00,(43655) Remoção de galhos na via pública,Finalizada,Chico Lemos,1614,Parque Iracema,Fortaleza,,60824042.0,,20/01/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 12
2022-04-01 15:56:00,(43656) BAIRRO: HENRIQUE JORGE,Finalizada,Senador Fernandes Távora,1020,Henrique Jorge,Fortaleza,,60510290.0,,07/01/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-01 15:58:00,(43657) BAIRRO: PARQUELÂNDIA,Finalizada,Crateús,1495,Parquelândia,Fortaleza,,60455166.0,,24/01/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 3
2022-04-01 16:01:00,(43659) BAIRRO: JOÃO XXIII,Finalizada,Elizeu Viana,51,João XXIII,Fortaleza,,60525150.0,,07/01/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
